Date,Amount,Currency,Description,DebitAccount,CreditAccount,DebitSubAccount,CreditSubAccount,Type,GroupTag,GLinkDrive,ID
2010-11-23,11.00,INR,IRCTC - Train Ticket booking - Transaction charges,DigitalPay,BankAsset,Other Expense,ICICI Thoraipakkam - Dinesh,Dinesh - ICICI Perungudi Savings,,,7146
2010-11-25,"3,000.00",INR,RMZ HDFC ATM Cash withdraw,CashAsset,BankAsset,Cash,ICICI Thoraipakkam - Dinesh,ICICI Cat Salary A/c [D] - Withdraw,,,7147
2010-11-27,15.00,INR,TNagar - Shopping Car Parking,CashPay,CashAsset,Other Expense,Cash,Cash - INR,,,7148
2010-11-27,947.00,INR,"Saravana Store TNagar ",DigitalPay,CreditCard,Other Expense,SBI Advantage - Dinesh,SBI Advantage Credit Card [D],,,7149
2010-11-27,525.00,INR,"Pothys TNagar - Christmas 2010 Shopping ",DigitalPay,CreditCard,Other Expense,SBI Advantage - Dinesh,SBI Advantage Credit Card [D],,,7150
2010-11-27,"8,288.00",INR,Saravana Gold Palace TNagar - Bangles for Athai,CashPay,CashAsset,Other Expense,Cash,Cash - INR,,,7151
2010-11-27,"8,500.00",INR,Saravana Gold Palace TNagar - Bangles for Athai - Refund,CashAsset,CashPay,Cash,Vendor Cash,Cash Received,,,7152
2010-11-27,"7,746.00",INR,Saravana Store TNagar - Kurl on queen bed,DigitalPay,CreditCard,Other Expense,SBI Advantage - Sebina,SBI Advantage Credit Card [S],,,7153
2010-11-27,"1,879.00",INR,Saravana Store TNagar,DigitalPay,CreditCard,Other Expense,SBI Advantage - Sebina,SBI Advantage Credit Card [S],,,7154
2010-11-27,370.00,INR,"Pothys TNagar - Christmas 2010 Shopping ",DigitalPay,CreditCard,Other Expense,SBI Advantage - Sebina,SBI Advantage Credit Card [S],,,7155
2010-11-27,294.00,INR,"Pothys TNagar - Christmas 2010 Shopping ",DigitalPay,CreditCard,Other Expense,SBI Advantage - Sebina,SBI Advantage Credit Card [S],,,7156
2010-11-27,884.00,INR,Saravana Store TNagar,CashPay,CashAsset,Other Expense,Cash,Cash - INR,,,7157
2010-11-27,"1,599.00",INR,"Pothys TNagar - Christmas 2010 Shopping ",CashPay,CashAsset,Other Expense,Cash,Cash - INR,,,7158
2010-11-27,525.00,INR,"Pothys TNagar - Christmas 2010 Shopping ",CashPay,CashAsset,Other Expense,Cash,Cash - INR,,,7159
2010-11-27,280.00,INR,"Pothys TNagar - Christmas 2010 Shopping ",CashPay,CashAsset,Other Expense,Cash,Cash - INR,,,7160
2010-11-27,25.00,INR,Saravana Store TNagar,CashPay,CashAsset,Other Expense,Cash,Cash - INR,,,7161
2010-11-27,63.00,INR,Saravana Store TNagar,CashPay,CashAsset,Other Expense,Cash,Cash - INR,,,7162
2010-11-27,95.00,INR,OSE Thiruvanmiyur - PVC Tap,CashPay,CashAsset,Other Expense,Cash,Cash - INR,,,7163
2010-11-27,353.50,INR,OSE Thiruvanmiyur - Fittings,CashPay,CashAsset,Other Expense,Cash,Cash - INR,,,7164
2010-11-27,"10,000.00",INR,"Cash withdraw - Sebi ",CashAsset,BankAsset,Cash,ICICI Thoraipakkam - Dinesh,ICICI Cat Salary A/c [S] - Cash Withdraw,,,7165
2010-11-27,"3,000.00",INR,ATM Cash withdraw,CashAsset,BankAsset,Cash,ICICI Thoraipakkam - Dinesh,ICICI Cat Salary A/c [D] - Withdraw,,,7166
2010-11-28,216.00,INR,Dola Kandanchavadi fish,CashPay,CashAsset,Other Expense,Cash,Cash - INR,,,7167
2010-11-28,28.00,INR,Nilgiris Perungudi - Nilgiri's Table Butter,CashPay,CashAsset,Other Expense,Cash,Cash - INR,,,7168
2010-11-30,468.00,INR,Apollo Pharmacy - Ascendas,DigitalPay,CreditCard,Other Expense,SBI Advantage - Sebina,SBI Advantage Credit Card [S],,,7169
2010-11-30,"71,103.00",INR,Sebi Cat Salary - Nov 2010,BankAsset,DigitalPay,ICICI Thoraipakkam - Sebina,Caterpillar India,ICICI Cat Salary A/c [S] - Credit,,,7170
2010-11-30,"86,803.00",INR,Dinesh Cat Salary - Nov 2010,BankAsset,DigitalPay,ICICI Thoraipakkam - Dinesh,Caterpillar India,ICICI Cat Salary A/c [D] - Credit,,,7171
2010-12-01,"1,000.00",INR,Hyundai i10 Petrol - VSV OMR,CashPay,CashAsset,Other Expense,Cash,Cash - INR,,,7172
2010-12-02,"50,000.00",INR,Dinesh Appa loan Refund - 6th Installment - Trx Req No 191748164,CashAsset,BankAsset,Cash,ICICI Thoraipakkam - Dinesh,ICICI Cat Salary A/c [D] - Withdraw,,,7173
2010-12-02,14.00,INR,Oor Trip - MRTS,CashPay,CashAsset,Other Expense,Cash,Cash - INR,,,7174
2010-12-02,"10,000.00",INR,Canara Bank TNagar ATM Cash withdraw,CashAsset,BankAsset,Cash,ICICI Thoraipakkam - Dinesh,ICICI Cat Salary A/c [D] - Withdraw,,,7175
2010-12-02,672.00,INR,Sri Krishna Sweets - Adyar Gandhinagar,DigitalPay,CreditCard,Other Expense,SBI Advantage - Dinesh,SBI Advantage Credit Card [D],,,7176
2010-12-02,250.00,INR,"Shanti Electronics - 220 to 110 V adaptor for FLL ",CashPay,CashAsset,Other Expense,Cash,Cash - INR,,,7177
2010-12-02,"50,000.00",INR,Transfer for Dinesh Appa loan refund,BankAsset,BankAsset,ICICI Thoraipakkam - Dinesh,ICICI Thoraipakkam - Sebina,ICICI Cat Salary A/c [S] -> ICICI Cat Salary A/c [D],,,7178
2010-12-03,"1,000.00",INR,Xylo Diesel (24.63 Lit),CashPay,CashAsset,Other Expense,Cash,Cash - INR,,,7179
2010-12-05,310.00,INR,"Oor trip - Cake World ",CashPay,CashAsset,Other Expense,Cash,Cash - INR,,,7180
2010-12-06,843.00,INR,"IRCTC - Train Ticket booking - Appa ",DigitalPay,BankAsset,Other Expense,ICICI Thoraipakkam - Dinesh,Dinesh - ICICI Perungudi Savings,,,7181
2010-12-06,11.00,INR,IRCTC - Train Ticket - ICICI Transaction Charges,DigitalPay,BankAsset,Other Expense,ICICI Thoraipakkam - Dinesh,Dinesh - ICICI Perungudi Savings,,,7182
2010-12-06,16.00,INR,Oor Trip - MRTS Return,CashPay,CashAsset,Other Expense,Cash,Cash - INR,,,7183
2010-12-07,"10,000.00",INR,RMZ HDFC Cash withdraw - Sebi for Xylo Insurance,CashAsset,BankAsset,Cash,ICICI Thoraipakkam - Dinesh,ICICI Cat Salary A/c [S] - Cash Withdraw,,,7184
2010-12-07,"5,000.00",INR,RMZ HDFC ATM Cash withdraw,CashAsset,BankAsset,Cash,ICICI Thoraipakkam - Dinesh,ICICI Cat Salary A/c [D] - Withdraw,,,7185
2010-12-07,402.00,INR,IRCTC - Train Ticket - Refund,BankAsset,DigitalPay,ICICI Thoraipakkam - Dinesh,Caterpillar India,ICICI Cat Salary A/c [D] - Credit,,,7186
2010-12-08,"1,227.93",INR,IRCTC - Train Ticket booking - Kovai House Warming 19 Jan 2011,DigitalPay,CreditCard,Other Expense,SBI Advantage - Sebina,SBI Advantage Credit Card [S],,,7187
2010-12-08,"4,064.00",INR,Indigo - Flight Ticket booking - Kovai House Warming Return 19 Jan 2011,DigitalPay,CreditCard,Other Expense,SBI Advantage - Sebina,SBI Advantage Credit Card [S],,,7188
2010-12-09,40.00,INR,"Hotel Saravana Bhavan - Ascendas ",CashPay,CashAsset,Other Expense,Cash,Cash - INR,,,7189
2010-12-09,185.00,INR,IRCTC - Train Ticket booking - Appa,DigitalPay,BankAsset,Other Expense,ICICI Thoraipakkam - Dinesh,Dinesh - ICICI Perungudi Savings,,,7190
2010-12-09,482.00,INR,IRCTC - Train Ticket booking - Appa,DigitalPay,BankAsset,Other Expense,ICICI Thoraipakkam - Dinesh,Dinesh - ICICI Perungudi Savings,,,7191
2010-12-10,35.00,INR,"IT Expressway Toll ",CashPay,CashAsset,Other Expense,Cash,Cash - INR,,,7192
2010-12-10,"27,912.00",INR,ICICI - DLF Loan - 13 EMI,CashAsset,BankAsset,Cash,ICICI Thoraipakkam - Dinesh,ICICI Cat Salary A/c [S] - Cash Withdraw,,,7193
2010-12-10,135.00,INR,IRCTC - Train Ticket - Refund,BankAsset,DigitalPay,ICICI Thoraipakkam - Dinesh,Caterpillar India,ICICI Cat Salary A/c [D] - Credit,,,7194
2010-12-10,"50,000.00",INR,Sebi Appa Lend Refund - Mahindra Xylo,BankAsset,DigitalPay,ICICI Ngl Joint,ICICI,ICICI Res A/c - Credit,,,7195
2010-12-11,"1,436.00",INR,Hyundai i10 Petrol - Adyar (25 Lit),CashPay,CashAsset,Other Expense,Cash,Cash - INR,,,7196
2010-12-11,56.00,INR,"Hotel Saravana Bhavan - Ascendas ",CashPay,CashAsset,Other Expense,Cash,Cash - INR,,,7197
2010-12-11,214.00,INR,Latta Super Market Velachery - Led serial light,CashPay,CashAsset,Other Expense,Cash,Cash - INR,,,7198
2010-12-11,"1,053.00",INR,Sri Kumaran Electricals - Tambaram Maintanence,CashPay,CashAsset,Other Expense,Cash,Cash - INR,,,7199
2010-12-11,464.70,INR,Reliance Fresh Velachery,DigitalPay,CreditCard,Other Expense,SBI Advantage - Sebina,SBI Advantage Credit Card [S],,,7200
2010-12-11,288.50,INR,Sangeetha Adyar - Dinner with James & Jothi,CashPay,CashAsset,Other Expense,Cash,Cash - INR,,,7201
2010-12-11,400.00,INR,Latta Super Market Velachery - Grocery,DigitalPay,CreditCard,Other Expense,SBI Advantage - Sebina,SBI Advantage Credit Card [S],,,7202
2010-12-11,19.00,INR,"IT Expressway Toll ",CashPay,CashAsset,Other Expense,Cash,Cash - INR,,,7203
2010-12-11,"16,500.00",INR,Chandran Depo - Tambaram Maintanence,CashPay,CashAsset,Other Expense,Cash,Cash - INR,,,7204
2010-12-11,"10,000.00",INR,ING - Cash Withdraw - ATM Velachery,CashAsset,BankAsset,Cash,ICICI Thoraipakkam - Dinesh,ICICI Cat Salary A/c [D] - Withdraw,,,7205
2010-12-11,11.00,INR,IRCTC - Train Ticket booking - Transaction charges,DigitalPay,BankAsset,Other Expense,ICICI Thoraipakkam - Dinesh,Dinesh - ICICI Perungudi Savings,,,7206
2010-12-11,11.00,INR,IRCTC - Train Ticket booking - Transaction charges,DigitalPay,BankAsset,Other Expense,ICICI Thoraipakkam - Dinesh,Dinesh - ICICI Perungudi Savings,,,7207
2010-12-12,242.00,INR,Adyar Bakery - Adyar Gandhinagar,CashPay,CashAsset,Other Expense,Cash,Cash - INR,,,7208
2010-12-12,210.00,INR,Vegetables - Martin Velachery,CashPay,CashAsset,Other Expense,Cash,Cash - INR,,,7209
2010-12-12,122.50,INR,Sangeetha Adyar - Lunch,CashPay,CashAsset,Other Expense,Cash,Cash - INR,,,7210
2010-12-14,810.00,INR,Caterpillar GTR Refund - SIS CD customs duty,BankAsset,DigitalPay,ICICI Thoraipakkam - Dinesh,Caterpillar India,ICICI Cat Salary A/c [D] - Credit,,,7211
2010-12-14,"3,904.83",INR,"SBI Credit Card - Sebina - 25 Nov 2010 Statement ",CashAsset,BankAsset,Cash,ICICI Thoraipakkam - Dinesh,ICICI Cat Salary A/c [D] - Withdraw,,,7212
2010-12-14,"9,733.00",INR,"SBI Credit Card - Dinesh - 25 Nov 2010 Statement ",CashAsset,BankAsset,Cash,ICICI Thoraipakkam - Dinesh,ICICI Cat Salary A/c [D] - Withdraw,,,7213
2010-12-15,63.00,INR,"Hotel Saravana Bhavan - Ascendas ",CashPay,CashAsset,Other Expense,Cash,Cash - INR,,,7214
2010-12-15,"24,650.61",INR,"HSBC Home Loan - 9 EMI - INTEREST DEBIT ",DigitalPay,BankAsset,Other Expense,HSBC Home Loan,HSBC Home Loan - Debit,,,7215
2010-12-16,153.00,INR,"Hotel Saravana Bhavan - Ascendas ",CashPay,CashAsset,Other Expense,Cash,Cash - INR,,,7216
2010-12-16,444.00,INR,Bharati AirTel Prepaid Recharge - Sebi,DigitalPay,CreditCard,Other Expense,SBI Advantage - Dinesh,SBI Advantage Credit Card [D],,,7217
2010-12-16,"50,000.00",INR,Sebi Appa Lend Refund - Mahindra Xylo,BankAsset,DigitalPay,ICICI Ngl Joint,ICICI,ICICI Res A/c - Credit,,,7218
2010-12-17,489.95,INR,IRCTC - Train Ticket booking - Appa Oor return 20 Jan 2010,DigitalPay,CreditCard,Other Expense,SBI Advantage - Sebina,SBI Advantage Credit Card [S],,,7219
2010-12-18,"10,000.00",INR,ICICI Cat Salary A/c [D] Cash Withdraw - Velachery,CashAsset,BankAsset,Cash,ICICI Thoraipakkam - Dinesh,ICICI Cat Salary A/c [D] - Withdraw,,,7220
2010-12-18,"10,000.00",INR,ICICI Cat Salary A/c [D] Cash Withdraw - Velachery,CashAsset,BankAsset,Cash,ICICI Thoraipakkam - Dinesh,ICICI Cat Salary A/c [D] - Withdraw,,,7221
2010-12-18,"10,000.00",INR,ICICI Cat Salary A/c [D] Cash Withdraw - Velachery,CashAsset,BankAsset,Cash,ICICI Thoraipakkam - Dinesh,ICICI Cat Salary A/c [D] - Withdraw,,,7222
2010-12-18,"10,000.00",INR,ICICI Cat Salary A/c [D] Cash Withdraw - Velachery,CashAsset,BankAsset,Cash,ICICI Thoraipakkam - Dinesh,ICICI Cat Salary A/c [D] - Withdraw,,,7223
2010-12-18,"10,000.00",INR,ICICI Cat Salary A/c [D] Cash Withdraw - Velachery,CashAsset,BankAsset,Cash,ICICI Ngl Joint,ICICI Res A/c - Withdraw,,,7224
2010-12-18,"10,000.00",INR,ICICI Cat Salary A/c [D] Cash Withdraw - Velachery,CashAsset,BankAsset,Cash,ICICI Ngl Joint,ICICI Res A/c - Withdraw,,,7225
2010-12-18,307.50,INR,"Ganga Sweets Pallavaran - Celin akka + Brindha  ",CashPay,CashAsset,Other Expense,Cash,Cash - INR,,,7226
2010-12-18,"6,248.00",INR,"Pothys TNagar - Christmas 2010 Shopping ",DigitalPay,CreditCard,Other Expense,SBI Advantage - Dinesh,SBI Advantage Credit Card [D],,,7227
2010-12-18,"1,975.00",INR,"Pothys TNagar - Christmas 2010 Shopping ",DigitalPay,CreditCard,Other Expense,SBI Advantage - Dinesh,SBI Advantage Credit Card [D],,,7228
2010-12-18,"1,119.00",INR,"Pothys TNagar - Christmas 2010 Shopping ",DigitalPay,CreditCard,Other Expense,SBI Advantage - Dinesh,SBI Advantage Credit Card [D],,,7229
2010-12-18,"1,535.00",INR,"Pothys TNagar - Christmas 2010 Shopping ",DigitalPay,CreditCard,Other Expense,SBI Advantage - Dinesh,SBI Advantage Credit Card [D],,,7230
2010-12-18,0.00,INR,Saravana Stores Gold Palace - Bombay Halfround Bangle for Sebi amma (8gm) (Rate: 1906 /gm) = Rs 16716.00,CashPay,CashAsset,Other Expense,Cash,Cash - INR,,,7231
2010-12-18,"4,256.00",INR,Saravana Stores Gold Palace - Mirror wedding ring for Amal - (2gm) (Rate: 1906 /gm),CashPay,CashAsset,Other Expense,Cash,Cash - INR,,,7232
2010-12-18,"4,140.00",INR,Saravana Stores Gold Palace - Kids bangles - (2 x 2gm) (Rate: 1906 /gm) Rs. 8280 one for Sebi amma,CashPay,CashAsset,Other Expense,Cash,Cash - INR,,,7233
2010-12-18,"2,135.00",INR,Saravana Stores Gold Palace - Kids ring for Raj son - (1gm) (Rate: 1906 /gm),CashPay,CashAsset,Other Expense,Cash,Cash - INR,,,7234
2010-12-18,"10,000.00",INR,"ICICI Velachery Cash withdraw - Sebi ",CashAsset,BankAsset,Cash,ICICI Thoraipakkam - Dinesh,ICICI Cat Salary A/c [S] - Cash Withdraw,,,7235
2010-12-18,"106,200.00",INR,FD Closure Proceeds - ICICI Saving A/c -  038510002211,BankAsset,DigitalPay,ICICI Ngl Joint,ICICI,ICICI Res A/c - Credit,,,7236
2010-12-19,"5,075.00",INR,"Dinesh LIC Premium Policies due Dec 2010 - 320525558, 321170479",DigitalPay,BankAsset,Other Expense,ICICI Thoraipakkam - Dinesh,Dinesh - ICICI Perungudi Savings,,,7237
2010-12-20,"1,892.72",INR,IRCTC - Train Ticket booking - Christmas Trip 22 Dec 2010,DigitalPay,CreditCard,Other Expense,SBI Advantage - Dinesh,SBI Advantage Credit Card [D],,,7238
2010-12-20,"112,925.00",INR,SBI Remit Express Credit to ICICI Ngl Saving A/c,BankAsset,DigitalPay,ICICI Ngl Joint,ICICI,ICICI Res A/c - Credit,,,7239
2010-12-20,"100,000.00",INR,Transfer for home loan refund,BankAsset,BankAsset,ICICI Thoraipakkam - Dinesh,ICICI Ngl Joint,ICICI Res A/c ->ICICI Cat Sal A/c [D],,,7240
2010-12-20,"75,000.00",INR,Transfer for expenses,BankAsset,BankAsset,ICICI Thoraipakkam - Dinesh,ICICI Ngl Joint,ICICI Res A/c ->ICICI Cat Sal A/c [D],,,7241
2010-12-20,"25,000.00",INR,Transfer for expenses,BankAsset,BankAsset,ICICI Thoraipakkam - Sebina,ICICI Ngl Joint,ICICI Res A/c ->ICICI Cat Sal A/c [S],,,7242
2010-12-20,47.00,INR,Nilgiris Perungudi - Nilgiri's Table Butter,CashPay,CashAsset,Other Expense,Cash,Cash - INR,,,7243
2010-12-20,"3,200.00",INR,V3 Hyundai - Service,CashPay,CashAsset,Other Expense,Cash,Cash - INR,,,7244
2010-12-21,812.55,INR,Apollo Pharmacy - Ascendas,DigitalPay,CreditCard,Other Expense,SBI Advantage - Sebina,SBI Advantage Credit Card [S],,,7245
2010-12-21,"100,000.00",INR,Transfer for home loan refund,BankAsset,BankAsset,ICICI Thoraipakkam - Dinesh,ICICI Ngl Joint,ICICI Res A/c ->ICICI Cat Sal A/c [D],,,7246
2010-12-21,812.55,INR,Apollo Pharmacy - Ascendas,DigitalPay,CreditCard,Other Expense,SBI Advantage - Sebina,SBI Advantage Credit Card [S],,,7247
2010-12-22,16.00,INR,Oor Trip - MRTS - Tambaram to Chengalpattu,CashPay,CashAsset,Other Expense,Cash,Cash - INR,,,7248
2010-12-22,24.00,INR,Chengalpet Station - Sree Gupta Bhavan - chips,CashPay,CashAsset,Other Expense,Cash,Cash - INR,,,7249
2010-12-22,30.00,INR,Professional Couriers - Appa dress,CashPay,CashAsset,Other Expense,Cash,Cash - INR,,,7250
2010-12-22,"35,900.00",INR,Tambaram Apartment - Painting (Labor 400*5 : 2550 Food: 6000 Brush: 650 Travel: 4200),CashPay,CashAsset,Other Expense,Cash,Cash - INR,,,7251
2010-12-23,500.00,INR,Xylo Diesel (12.28 Lit) - IBP Ammandivilai,CashPay,CashAsset,Other Expense,Cash,Cash - INR,,,7252
2010-12-24,0.00,INR,Nagercoil Viva Mart - BroadBand B1 Modem (Rs 1100 phone no: 4652260297),CashPay,CashAsset,Other Expense,Cash,Cash - INR,,,7253
2010-12-24,"10,000.00",INR,ICICI Cat Salary A/c [D] Cash Withdraw - IOB Nagercoil,CashAsset,BankAsset,Cash,ICICI Thoraipakkam - Dinesh,ICICI Cat Salary A/c [D] - Withdraw,,,7254
2010-12-24,223.50,INR,VIVA Mart Ngl - Grocery,CashPay,CashAsset,Other Expense,Cash,Cash - INR,,,7255
2010-12-26,444.00,INR,Bharati AirTel Prepaid Recharge - Dinesh,DigitalPay,CreditCard,Other Expense,SBI Advantage - Dinesh,SBI Advantage Credit Card [D],,,7256
2010-12-27,0.00,INR,Aravind Eye Hospital Tirunelveli - Sebi Appa consulting Rs. 300,CashPay,CashAsset,Other Expense,Cash,Cash - INR,,,7257
2010-12-27,400.00,INR,Xylo Diesel (9.83 Lit) - BP - Parvathipuram,CashPay,CashAsset,Other Expense,Cash,Cash - INR,,,7258
2010-12-27,116.00,INR,FLL Thiruthuvapuram - Tea expenses,CashPay,CashAsset,Other Expense,Cash,Cash - INR,,,7259
2010-12-27,"100,000.00",INR,"HSBC Loan Refund - Rams Dwaraka - 12 Installment ",BankAsset,BankAsset,HSBC Home Loan,ICICI Thoraipakkam - Dinesh,ICICI Cat Salary A/c [D] -> HSBC Home Loan,,,7260
2010-12-30,"1,000.00",INR,Maruthi Zen Petrol (16.46 Lit) - HP -  J Solomon Marthandam,CashPay,CashAsset,Other Expense,Cash,Cash - INR,,,7261
2010-12-30,"1,795.14",INR,IRCTC - Train Ticket booking - Christmas Trip return 1 Jan 2011,DigitalPay,CreditCard,Other Expense,SBI Advantage - Dinesh,SBI Advantage Credit Card [D],,,7262
2010-12-31,"53,000.00",INR,Dinesh Appa loan Refund - 7th Installment - Trx Req No 197567264,CashAsset,BankAsset,Cash,ICICI Thoraipakkam - Dinesh,ICICI Cat Salary A/c [D] - Withdraw,,,7263
2010-12-31,5.00,INR,Indian Railways - Kulithurai to Nagercoil II ord ticket,CashPay,CashAsset,Other Expense,Cash,Cash - INR,,,7264
2010-12-31,"95,101.00",INR,Dinesh Cat Salary - Dec 2010,BankAsset,DigitalPay,ICICI Thoraipakkam - Dinesh,Caterpillar India,ICICI Cat Salary A/c [D] - Credit,,,7265
2010-12-31,"71,096.00",INR,Sebi Cat Salary - Dec 2010,BankAsset,DigitalPay,ICICI Thoraipakkam - Sebina,Caterpillar India,ICICI Cat Salary A/c [S] - Credit,,,7266
2011-01-02,100.00,INR,Indian Railways - Smart card SR0504676 Valid till 1 Aug 2011,CashPay,CashAsset,Other Expense,Cash,Cash - INR,,,7267
2011-01-02,218.70,INR,Reliance Fresh Velachery,DigitalPay,CreditCard,Other Expense,SBI Advantage - Sebina,SBI Advantage Credit Card [S],,,7268
2011-01-02,296.50,INR,Latta Super Market Velachery - Grocery,DigitalPay,CreditCard,Other Expense,SBI Advantage - Sebina,SBI Advantage Credit Card [S],,,7269
2011-01-02,14.00,INR,Oor Trip - MRTS Return,CashPay,CashAsset,Other Expense,Cash,Cash - INR,,,7270
2011-01-02,139.50,INR,Vegetables - Martin Velachery,CashPay,CashAsset,Other Expense,Cash,Cash - INR,,,7271
2011-01-02,"50,000.00",INR,ICICI Sebi to Dinesh - Transfer for Ramanputhur project,BankAsset,BankAsset,ICICI Thoraipakkam - Dinesh,ICICI Thoraipakkam - Sebina,ICICI Cat Salary A/c [S] -> ICICI Cat Salary A/c [D],,,7272
2011-01-03,"7,000.00",INR,Chandran Depo - Tambaram Maintanence,CashPay,CashAsset,Other Expense,Cash,Cash - INR,,,7273
2011-01-03,60.00,INR,"Hotel Saravana Bhavan - Ascendas ",CashPay,CashAsset,Other Expense,Cash,Cash - INR,,,7274
2011-01-03,"1,693.49",INR,IRCTC - Train Ticket booking - Meghana Wedding Hyderabad,DigitalPay,CreditCard,Other Expense,SBI Advantage - Dinesh,SBI Advantage Credit Card [D],,,7275
2011-01-03,"1,693.49",INR,IRCTC - Train Ticket booking - Meghana Wedding Hyderabad Return,DigitalPay,CreditCard,Other Expense,SBI Advantage - Dinesh,SBI Advantage Credit Card [D],,,7276
2011-01-05,"20,000.00",INR,SBI Perungudi - Cash deposit,BankAsset,DigitalPay,ICICI Thoraipakkam - Dinesh,Other Bank,SBI Perungudi A/c [D] - Credit,,,7277
2011-01-06,39.00,INR,"Hotel Saravana Bhavan - Ascendas ",CashPay,CashAsset,Other Expense,Cash,Cash - INR,,,7278
2011-01-07,856.91,INR,"IRCTC - Train Ticket booking ",DigitalPay,CreditCard,Other Expense,SBI Advantage - Dinesh,SBI Advantage Credit Card [D],,,7279
2011-01-07,856.91,INR,"IRCTC - Train Ticket booking ",DigitalPay,CreditCard,Other Expense,SBI Advantage - Dinesh,SBI Advantage Credit Card [D],,,7280
2011-01-08,35.00,INR,Vedanthangal Birds Sanctuary - visit,CashPay,CashAsset,Other Expense,Cash,Cash - INR,,,7281
2011-01-08,15.00,INR,Vedanthangal Birds Sanctuary - car parking,CashPay,CashAsset,Other Expense,Cash,Cash - INR,,,7282
2011-01-08,30.00,INR,Mazhai Malai Madha Acharapakkam - visit Toll,CashPay,CashAsset,Other Expense,Cash,Cash - INR,,,7283
2011-01-08,120.00,INR,"Ponnusamy hotel Tambaram Chicken biriyani - Dinner ",CashPay,CashAsset,Other Expense,Cash,Cash - INR,,,7284
2011-01-09,514.99,INR,Reliance Fresh Velachery,DigitalPay,CreditCard,Other Expense,SBI Advantage - Dinesh,SBI Advantage Credit Card [D],,,7285
2011-01-09,"4,630.00",INR,Apollo Hospital - Blood Test,DigitalPay,CreditCard,Other Expense,SBI Advantage - Dinesh,SBI Advantage Credit Card [D],,,7286
2011-01-09,242.00,INR,Dola Kandanchavadi fish,CashPay,CashAsset,Other Expense,Cash,Cash - INR,,,7287
2011-01-10,"18,216.13",INR,SBI Credit Card - Sebina - 25 Dec 2010 Statement - Payment - MICI1016383098,CashAsset,BankAsset,Cash,ICICI Thoraipakkam - Dinesh,ICICI Cat Salary A/c [D] - Withdraw,,,7288
2011-01-10,"15,357.72",INR,SBI Credit Card - Dinesh - 25 Dec 2010 Statement - Payment - MICI1016387505,CashAsset,BankAsset,Cash,ICICI Thoraipakkam - Dinesh,ICICI Cat Salary A/c [D] - Withdraw,,,7289
2011-01-10,"1,024.63",INR,"IRCTC - Train Ticket booking ",DigitalPay,CreditCard,Other Expense,SBI Advantage - Dinesh,SBI Advantage Credit Card [D],,,7290
2011-01-10,"27,912.00",INR,ICICI - DLF Loan - 14 EMI,CashAsset,BankAsset,Cash,ICICI Thoraipakkam - Dinesh,ICICI Cat Salary A/c [S] - Cash Withdraw,,,7291
2011-01-11,"25,360.00",INR,Sebina LIC Premium Jeevan Bharathi due Jan 2011 - 323410878,DigitalPay,BankAsset,Other Expense,ICICI Thoraipakkam - Dinesh,Dinesh - ICICI Perungudi Savings,,,7292
2011-01-11,"50,000.00",INR,Sebina HDFC Premium Super Suvidha due 21 Jan 2011 - 13401773,DigitalPay,BankAsset,Other Expense,ICICI Thoraipakkam - Dinesh,Dinesh - ICICI Perungudi Savings,,,7293
